Date,Symbol,DeFiLlama_ID,Source,Circulating_Supply,Net_Mint_Burn_Units,Net_Flow_USD
2018-09-11 00:00:00+00:00,USDC,2,DeFiLlama,2.0,,
2018-09-12 00:00:00+00:00,USDC,2,DeFiLlama,2.0,0.0,0.0
2018-09-13 00:00:00+00:00,USDC,2,DeFiLlama,3.0,1.0,1.0
2018-09-14 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-15 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-16 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-17 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-18 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-19 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-20 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-21 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-22 00:00:00+00:00,USDC,2,DeFiLlama,3.0,0.0,0.0
2018-09-23 00:00:00+00:00,USDC,2,DeFiLlama,4.0,1.0,1.0
2018-09-24 00:00:00+00:00,USDC,2,DeFiLlama,4.0,0.0,0.0
2018-09-25 00:00:00+00:00,USDC,2,DeFiLlama,8.0,4.0,4.0
2018-09-26 00:00:00+00:00,USDC,2,DeFiLlama,10.0,2.0,2.0
2018-09-27 00:00:00+00:00,USDC,2,DeFiLlama,2109629.0,2109619.0,2116565.967070039
2018-09-28 00:00:00+00:00,USDC,2,DeFiLlama,3110019.0,1000390.0,1003684.5118277412
2018-09-29 00:00:00+00:00,USDC,2,DeFiLlama,3110439.0,420.0,421.3832388289885
2018-09-30 00:00:00+00:00,USDC,2,DeFiLlama,3110689.0,250.0,250.82337064232397
2018-10-01 00:00:00+00:00,USDC,2,DeFiLlama,3110979.0,290.0,290.9550209114237
2018-10-02 00:00:00+00:00,USDC,2,DeFiLlama,5116480.0,2005501.0,2012106.0678104868
2018-10-03 00:00:00+00:00,USDC,2,DeFiLlama,5116480.0,0.0,0.0
2018-10-04 00:00:00+00:00,USDC,2,DeFiLlama,6117444.0,1000964.0,1004260.5437375479
2018-10-05 00:00:00+00:00,USDC,2,DeFiLlama,8117358.0,1999914.0,2006500.588995582
2018-10-06 00:00:00+00:00,USDC,2,DeFiLlama,10342478.0,2225120.0,2232448.228055211
2018-10-07 00:00:00+00:00,USDC,2,DeFiLlama,10342478.0,0.0,0.0
2018-10-08 00:00:00+00:00,USDC,2,DeFiLlama,10342478.0,0.0,0.0
2018-10-09 00:00:00+00:00,USDC,2,DeFiLlama,10342447.0,-31.0,-31.102095954661404
2018-10-10 00:00:00+00:00,USDC,2,DeFiLlama,10744407.0,401960.0,403283.82890558784
2018-10-11 00:00:00+00:00,USDC,2,DeFiLlama,10751216.0,6809.0,6831.425359233783
2018-10-12 00:00:00+00:00,USDC,2,DeFiLlama,10978779.0,227563.0,228312.46612496706
2018-10-13 00:00:00+00:00,USDC,2,DeFiLlama,12178914.0,1200135.0,1204087.619665842
2018-10-14 00:00:00+00:00,USDC,2,DeFiLlama,12179914.0,1000.0,1003.2934551097816
2018-10-15 00:00:00+00:00,USDC,2,DeFiLlama,12179914.0,0.0,0.0
2018-10-16 00:00:00+00:00,USDC,2,DeFiLlama,23803534.0,11623620.0,11661901.445515612
2018-10-17 00:00:00+00:00,USDC,2,DeFiLlama,23813004.0,9470.0,9501.18859846494
2018-10-18 00:00:00+00:00,USDC,2,DeFiLlama,23817092.0,4088.0,4101.463726302102
2018-10-19 00:00:00+00:00,USDC,2,DeFiLlama,23832917.0,15825.0,15877.11850064346
2018-10-20 00:00:00+00:00,USDC,2,DeFiLlama,23835732.0,2815.0,2824.2710863673074
2018-10-21 00:00:00+00:00,USDC,2,DeFiLlama,23841602.0,5870.0,5889.332520943853
2018-10-22 00:00:00+00:00,USDC,2,DeFiLlama,23841602.0,0.0,0.0
2018-10-23 00:00:00+00:00,USDC,2,DeFiLlama,33727900.0,9886298.0,9918857.983519223
2018-10-24 00:00:00+00:00,USDC,2,DeFiLlama,84747910.0,51020010.0,51188041.24739146
2018-10-25 00:00:00+00:00,USDC,2,DeFiLlama,124356372.0,39608462.0,39738910.01352616
2018-10-26 00:00:00+00:00,USDC,2,DeFiLlama,124361372.0,5000.0,5016.4672113781435
2018-10-27 00:00:00+00:00,USDC,2,DeFiLlama,124260006.0,-101366.0,-101699.84294169437
2018-10-28 00:00:00+00:00,USDC,2,DeFiLlama,124235275.0,-24731.0,-24812.450179282816
2018-10-29 00:00:00+00:00,USDC,2,DeFiLlama,124210464.0,-24811.0,-24892.71359765631
2018-10-30 00:00:00+00:00,USDC,2,DeFiLlama,125220034.0,1009570.0,1012894.960891242
2018-10-31 00:00:00+00:00,USDC,2,DeFiLlama,127365040.0,2145006.0,2152070.4634259134
2018-11-01 00:00:00+00:00,USDC,2,DeFiLlama,127363005.0,-2035.0,-2041.7021437661588
2018-11-02 00:00:00+00:00,USDC,2,DeFiLlama,127282936.0,-80069.0,-80332.70262806477
2018-11-03 00:00:00+00:00,USDC,2,DeFiLlama,132268016.0,4985080.0,5001498.070369787
2018-11-04 00:00:00+00:00,USDC,2,DeFiLlama,132258908.0,-9108.0,-9137.996666810526
2018-11-05 00:00:00+00:00,USDC,2,DeFiLlama,132233908.0,-25000.0,-25082.336105501774
2018-11-06 00:00:00+00:00,USDC,2,DeFiLlama,134211906.0,1977998.0,1984512.4345387658
2018-11-07 00:00:00+00:00,USDC,2,DeFiLlama,134200799.0,-11107.0,-11143.58029771492
2018-11-08 00:00:00+00:00,USDC,2,DeFiLlama,134268696.0,67897.0,68120.61474920409
2018-11-09 00:00:00+00:00,USDC,2,DeFiLlama,134067568.0,-201128.0,-201790.40376369026
2018-11-10 00:00:00+00:00,USDC,2,DeFiLlama,134074067.0,6499.0,6520.404120112206
2018-11-11 00:00:00+00:00,USDC,2,DeFiLlama,134074067.0,0.0,0.0
2018-11-12 00:00:00+00:00,USDC,2,DeFiLlama,134099072.0,25005.0,25087.35260748113
2018-11-13 00:00:00+00:00,USDC,2,DeFiLlama,133820145.0,-278927.0,-279845.6301343718
2018-11-14 00:00:00+00:00,USDC,2,DeFiLlama,138828150.0,5008005.0,5024498.557409718
2018-11-15 00:00:00+00:00,USDC,2,DeFiLlama,142652061.0,3823911.0,3836504.848148377
2018-11-16 00:00:00+00:00,USDC,2,DeFiLlama,143176216.0,524155.0,525881.2756906846
2018-11-17 00:00:00+00:00,USDC,2,DeFiLlama,142718306.0,-457910.0,-459418.10174869926
2018-11-18 00:00:00+00:00,USDC,2,DeFiLlama,142775893.0,57587.0,57776.65939500725
2018-11-19 00:00:00+00:00,USDC,2,DeFiLlama,142776001.0,108.0,108.35569213064036
2018-11-20 00:00:00+00:00,USDC,2,DeFiLlama,142555760.0,-220241.0,-220966.35076281027
2018-11-21 00:00:00+00:00,USDC,2,DeFiLlama,156642323.0,14086563.0,14132956.241749844
2018-11-22 00:00:00+00:00,USDC,2,DeFiLlama,162751442.0,6109119.0,6129239.050319106
2018-11-23 00:00:00+00:00,USDC,2,DeFiLlama,163000512.0,249070.0,249890.29800808235
2018-11-24 00:00:00+00:00,USDC,2,DeFiLlama,166009712.0,3009200.0,3019110.619178714
2018-11-25 00:00:00+00:00,USDC,2,DeFiLlama,166137219.0,127507.0,127926.93668282723
2018-11-26 00:00:00+00:00,USDC,2,DeFiLlama,166081571.0,-55648.0,-55831.273453259906
2018-11-27 00:00:00+00:00,USDC,2,DeFiLlama,165839943.0,-241628.0,-242423.78746328925
2018-11-28 00:00:00+00:00,USDC,2,DeFiLlama,168670379.0,2830436.0,2839757.874948867
2018-11-29 00:00:00+00:00,USDC,2,DeFiLlama,171691928.0,3021549.0,3031500.30682231
2018-11-30 00:00:00+00:00,USDC,2,DeFiLlama,176637391.0,4945463.0,4961750.5954895355
2018-12-01 00:00:00+00:00,USDC,2,DeFiLlama,176515563.0,-121828.0,-122229.23361152013
2018-12-02 00:00:00+00:00,USDC,2,DeFiLlama,176515608.0,45.0,45.14820491114871
2018-12-03 00:00:00+00:00,USDC,2,DeFiLlama,176516608.0,1000.0,1003.2934408075643
2018-12-04 00:00:00+00:00,USDC,2,DeFiLlama,176432312.0,-84296.0,-84573.62418439543
2018-12-05 00:00:00+00:00,USDC,2,DeFiLlama,176594226.0,161914.0,162447.25451389333
2018-12-06 00:00:00+00:00,USDC,2,DeFiLlama,178080906.0,1486680.0,1491576.3015720507
2018-12-07 00:00:00+00:00,USDC,2,DeFiLlama,181176264.0,3095358.0,3105552.3732049465
2018-12-08 00:00:00+00:00,USDC,2,DeFiLlama,184893944.0,3717680.0,3729923.953788773
2018-12-09 00:00:00+00:00,USDC,2,DeFiLlama,185011239.0,117295.0,117681.30378171241
2018-12-10 00:00:00+00:00,USDC,2,DeFiLlama,184987242.0,-23997.0,-24076.03263008808
2018-12-11 00:00:00+00:00,USDC,2,DeFiLlama,189969149.0,4981907.0,4998314.638170085
2018-12-12 00:00:00+00:00,USDC,2,DeFiLlama,189406403.0,-562746.0,-564599.3713036829
2018-12-13 00:00:00+00:00,USDC,2,DeFiLlama,191549715.0,2143312.0,2150370.8751421324
2018-12-14 00:00:00+00:00,USDC,2,DeFiLlama,192920550.0,1370835.0,1375349.7681076743
2018-12-15 00:00:00+00:00,USDC,2,DeFiLlama,201572432.0,8651882.0,8680376.50960425
2018-12-16 00:00:00+00:00,USDC,2,DeFiLlama,201824264.0,251832.0,252661.39470005452
2018-12-17 00:00:00+00:00,USDC,2,DeFiLlama,201808705.0,-15559.0,-15610.242720743885
2018-12-18 00:00:00+00:00,USDC,2,DeFiLlama,211487981.0,9679276.0,9711154.161608739
2018-12-19 00:00:00+00:00,USDC,2,DeFiLlama,214004445.0,2516464.0,2524751.8255556985
2018-12-20 00:00:00+00:00,USDC,2,DeFiLlama,222892827.0,8888382.0,8917655.386623923
2018-12-21 00:00:00+00:00,USDC,2,DeFiLlama,226182365.0,3289538.0,3300371.895329921
2018-12-22 00:00:00+00:00,USDC,2,DeFiLlama,228014132.0,1831767.0,1837799.8158099297
2018-12-23 00:00:00+00:00,USDC,2,DeFiLlama,227987032.0,-27100.0,-27189.252270278248
2018-12-24 00:00:00+00:00,USDC,2,DeFiLlama,227963219.0,-23813.0,-23891.42677196096
2018-12-25 00:00:00+00:00,USDC,2,DeFiLlama,227586496.0,-376723.0,-377963.71547544276
2018-12-26 00:00:00+00:00,USDC,2,DeFiLlama,227631900.0,45404.0,45553.53534881534
2018-12-27 00:00:00+00:00,USDC,2,DeFiLlama,227631737.0,-163.0,-163.53683110101647
2018-12-28 00:00:00+00:00,USDC,2,DeFiLlama,237096589.0,9464852.0,9496023.946518928
2018-12-29 00:00:00+00:00,USDC,2,DeFiLlama,241551053.0,4454464.0,4469134.5302014975
2018-12-30 00:00:00+00:00,USDC,2,DeFiLlama,246085208.0,4534155.0,4549087.96988572
2018-12-31 00:00:00+00:00,USDC,2,DeFiLlama,246142145.0,56937.0,57124.518735302314
2019-01-01 00:00:00+00:00,USDC,2,DeFiLlama,250087487.0,3945342.0,3958335.7608312164
2019-01-02 00:00:00+00:00,USDC,2,DeFiLlama,257922895.0,7835408.0,7861213.458903646
2019-01-03 00:00:00+00:00,USDC,2,DeFiLlama,284161582.0,26238687.0,26325102.622512583
2019-01-04 00:00:00+00:00,USDC,2,DeFiLlama,286864670.0,2703088.0,2711990.471534832
2019-01-05 00:00:00+00:00,USDC,2,DeFiLlama,291244899.0,4380229.0,4394655.027411186
2019-01-06 00:00:00+00:00,USDC,2,DeFiLlama,291214025.0,-30874.0,-30975.68178121916
2019-01-07 00:00:00+00:00,USDC,2,DeFiLlama,302341373.0,11127348.0,11163995.283489421
2019-01-08 00:00:00+00:00,USDC,2,DeFiLlama,314873964.0,12532591.0,12573866.35608574
2019-01-09 00:00:00+00:00,USDC,2,DeFiLlama,324564646.0,9690682.0,9722597.674121168
2019-01-10 00:00:00+00:00,USDC,2,DeFiLlama,342268109.0,17703463.0,17761768.320032373
2019-01-11 00:00:00+00:00,USDC,2,DeFiLlama,344833698.0,2565589.0,2574038.620174331
2019-01-12 00:00:00+00:00,USDC,2,DeFiLlama,351581975.0,6748277.0,6770502.061914665
2019-01-13 00:00:00+00:00,USDC,2,DeFiLlama,361028960.0,9446985.0,9478098.098740278
2019-01-14 00:00:00+00:00,USDC,2,DeFiLlama,368307846.0,7278886.0,7302858.598175078
2019-01-15 00:00:00+00:00,USDC,2,DeFiLlama,360989470.0,-7318376.0,-7342478.6492812885
2019-01-16 00:00:00+00:00,USDC,2,DeFiLlama,356447480.0,-4541990.0,-4556948.779337169
2019-01-17 00:00:00+00:00,USDC,2,DeFiLlama,317569445.0,-38878035.0,-39006077.60867224
2019-01-18 00:00:00+00:00,USDC,2,DeFiLlama,313461185.0,-4108260.0,-4121790.326095781
2019-01-19 00:00:00+00:00,USDC,2,DeFiLlama,322154670.0,8693485.0,8722116.496163102
2019-01-20 00:00:00+00:00,USDC,2,DeFiLlama,322151552.0,-3118.0,-3128.2689574626042
2019-01-21 00:00:00+00:00,USDC,2,DeFiLlama,322108798.0,-42754.0,-42894.807866533345
2019-01-22 00:00:00+00:00,USDC,2,DeFiLlama,324721060.0,2612262.0,2620865.3335685097
2019-01-23 00:00:00+00:00,USDC,2,DeFiLlama,329708866.0,4987806.0,5004233.064486849
2019-01-24 00:00:00+00:00,USDC,2,DeFiLlama,312692332.0,-17016534.0,-17072577.01896309
2019-01-25 00:00:00+00:00,USDC,2,DeFiLlama,320099673.0,7407341.0,7431736.654732299
2019-01-26 00:00:00+00:00,USDC,2,DeFiLlama,322907950.0,2808277.0,2817525.900857607
2019-01-27 00:00:00+00:00,USDC,2,DeFiLlama,322713060.0,-194890.0,-195531.85906492287
2019-01-28 00:00:00+00:00,USDC,2,DeFiLlama,328998264.0,6285204.0,6305903.941448153
2019-01-29 00:00:00+00:00,USDC,2,DeFiLlama,314405272.0,-14592992.0,-14641053.194674216
2019-01-30 00:00:00+00:00,USDC,2,DeFiLlama,314110429.0,-294843.0,-295814.0478695122
2019-01-31 00:00:00+00:00,USDC,2,DeFiLlama,314029964.0,-80465.0,-80730.00694564293
2019-02-01 00:00:00+00:00,USDC,2,DeFiLlama,294118009.0,-19911955.0,-19977533.895722277
2019-02-02 00:00:00+00:00,USDC,2,DeFiLlama,298350242.0,4232233.0,4246171.62501308
2019-02-03 00:00:00+00:00,USDC,2,DeFiLlama,298298640.0,-51602.0,-51771.94832044826
2019-02-04 00:00:00+00:00,USDC,2,DeFiLlama,298283047.0,-15593.0,-15644.354645555839
2019-02-05 00:00:00+00:00,USDC,2,DeFiLlama,288510038.0,-9773009.0,-9805195.869587284
2019-02-06 00:00:00+00:00,USDC,2,DeFiLlama,288524015.0,13977.0,14023.032433553233
2019-02-07 00:00:00+00:00,USDC,2,DeFiLlama,288135387.0,-388628.0,-389907.92352774076
2019-02-08 00:00:00+00:00,USDC,2,DeFiLlama,273075215.0,-15060172.0,-15109771.837061653
2019-02-09 00:00:00+00:00,USDC,2,DeFiLlama,258118248.0,-14956967.0,-15006226.875558272
2019-02-10 00:00:00+00:00,USDC,2,DeFiLlama,258545052.0,426804.0,428209.65399956674
2019-02-11 00:00:00+00:00,USDC,2,DeFiLlama,258289271.0,-255781.0,-256623.399162062
2019-02-12 00:00:00+00:00,USDC,2,DeFiLlama,258008758.0,-280513.0,-281436.85342625075
2019-02-13 00:00:00+00:00,USDC,2,DeFiLlama,258268827.0,260069.0,260925.52176256257
2019-02-14 00:00:00+00:00,USDC,2,DeFiLlama,244021075.0,-14247752.0,-14294676.129819887
2019-02-15 00:00:00+00:00,USDC,2,DeFiLlama,243796118.0,-224957.0,-225697.8834091977
2019-02-16 00:00:00+00:00,USDC,2,DeFiLlama,244421667.0,625549.0,627609.2104148197
2019-02-17 00:00:00+00:00,USDC,2,DeFiLlama,244320394.0,-101273.0,-101606.53673216079
2019-02-18 00:00:00+00:00,USDC,2,DeFiLlama,244305946.0,-14448.0,-14495.583622610644
2019-02-19 00:00:00+00:00,USDC,2,DeFiLlama,244427040.0,121094.0,121492.816422512
2019-02-20 00:00:00+00:00,USDC,2,DeFiLlama,244411448.0,-15592.0,-15643.351352249261
2019-02-21 00:00:00+00:00,USDC,2,DeFiLlama,245443530.0,1032082.0,1035481.1020787063
2019-02-22 00:00:00+00:00,USDC,2,DeFiLlama,230363178.0,-15080352.0,-15130018.279991051
2019-02-23 00:00:00+00:00,USDC,2,DeFiLlama,230024936.0,-338242.0,-339355.98072471586
2019-02-24 00:00:00+00:00,USDC,2,DeFiLlama,230318776.0,293840.0,294807.74559656397
2019-02-25 00:00:00+00:00,USDC,2,DeFiLlama,230346974.0,28198.0,28290.86855111889
2019-02-26 00:00:00+00:00,USDC,2,DeFiLlama,231194083.0,847109.0,849898.9069126479
2019-02-27 00:00:00+00:00,USDC,2,DeFiLlama,233428587.0,2234504.0,2241863.2139900844
2019-02-28 00:00:00+00:00,USDC,2,DeFiLlama,235574019.0,2145432.0,2152497.8616101462
2019-03-01 00:00:00+00:00,USDC,2,DeFiLlama,236390799.0,816780.0,819470.0196788115
2019-03-02 00:00:00+00:00,USDC,2,DeFiLlama,239091194.0,2700395.0,2709288.594533787
2019-03-03 00:00:00+00:00,USDC,2,DeFiLlama,239604445.0,513251.0,514941.3638082507
2019-03-04 00:00:00+00:00,USDC,2,DeFiLlama,239596677.0,-7768.0,-7793.583465266507
2019-03-05 00:00:00+00:00,USDC,2,DeFiLlama,240476075.0,879398.0,882294.2462881681
2019-03-06 00:00:00+00:00,USDC,2,DeFiLlama,241169664.0,693589.0,695873.2971549315
2019-03-07 00:00:00+00:00,USDC,2,DeFiLlama,241788157.0,618493.0,620529.9726867474
2019-03-08 00:00:00+00:00,USDC,2,DeFiLlama,231228366.0,-10559791.0,-10594569.04950093
2019-03-09 00:00:00+00:00,USDC,2,DeFiLlama,237272514.0,6044148.0,6064054.044176545
2019-03-10 00:00:00+00:00,USDC,2,DeFiLlama,237319720.0,47206.0,47361.47027610685
2019-03-11 00:00:00+00:00,USDC,2,DeFiLlama,237305100.0,-14620.0,-14668.150147721224
2019-03-12 00:00:00+00:00,USDC,2,DeFiLlama,240423514.0,3118414.0,3128684.316953665
2019-03-13 00:00:00+00:00,USDC,2,DeFiLlama,240437968.0,14454.0,14501.603380477745
2019-03-14 00:00:00+00:00,USDC,2,DeFiLlama,240422497.0,-15471.0,-15521.952805830813
2019-03-15 00:00:00+00:00,USDC,2,DeFiLlama,240513625.0,91128.0,91428.12490603808
2019-03-16 00:00:00+00:00,USDC,2,DeFiLlama,239345064.0,-1168561.0,-1172409.5874557623
2019-03-17 00:00:00+00:00,USDC,2,DeFiLlama,239344534.0,-530.0,-531.7455257198395
2019-03-18 00:00:00+00:00,USDC,2,DeFiLlama,239327277.0,-17257.0,-17313.834892121387
2019-03-19 00:00:00+00:00,USDC,2,DeFiLlama,239721137.0,393860.0,395157.1556232857
2019-03-20 00:00:00+00:00,USDC,2,DeFiLlama,239918625.0,197488.0,198138.4152110075
2019-03-21 00:00:00+00:00,USDC,2,DeFiLlama,240475814.0,557189.0,559024.0716337154
2019-03-22 00:00:00+00:00,USDC,2,DeFiLlama,243585990.0,3110176.0,3120419.192819554
2019-03-23 00:00:00+00:00,USDC,2,DeFiLlama,244405810.0,819820.0,822520.03176823
2019-03-24 00:00:00+00:00,USDC,2,DeFiLlama,244872923.0,467113.0,468651.41001307854
2019-03-25 00:00:00+00:00,USDC,2,DeFiLlama,245251046.0,378123.0,379368.32602221804
2019-03-26 00:00:00+00:00,USDC,2,DeFiLlama,246145168.0,894122.0,897066.7395495086
2019-03-27 00:00:00+00:00,USDC,2,DeFiLlama,245379678.0,-765490.0,-768011.0946159527
2019-03-28 00:00:00+00:00,USDC,2,DeFiLlama,245682152.0,302474.0,303470.18067640497
2019-03-29 00:00:00+00:00,USDC,2,DeFiLlama,246138899.0,456747.0,458251.26940468274
2019-03-30 00:00:00+00:00,USDC,2,DeFiLlama,246303027.0,164128.0,164668.54622593004
2019-03-31 00:00:00+00:00,USDC,2,DeFiLlama,245988549.0,-314478.0,-315513.71502924716
2019-04-01 00:00:00+00:00,USDC,2,DeFiLlama,245902628.0,-85921.0,-86203.97581506938
2019-04-02 00:00:00+00:00,USDC,2,DeFiLlama,252624787.0,6722159.0,6744298.065162098
2019-04-03 00:00:00+00:00,USDC,2,DeFiLlama,256659242.0,4034455.0,4047742.254118498
2019-04-04 00:00:00+00:00,USDC,2,DeFiLlama,256254858.0,-404384.0,-405715.8160197532
2019-04-05 00:00:00+00:00,USDC,2,DeFiLlama,257098013.0,843155.0,845931.8840764631
2019-04-06 00:00:00+00:00,USDC,2,DeFiLlama,260432906.0,3334893.0,3345876.268081953
2019-04-07 00:00:00+00:00,USDC,2,DeFiLlama,260445582.0,12676.0,12717.74769909516
2019-04-08 00:00:00+00:00,USDC,2,DeFiLlama,260638631.0,193049.0,193684.79626671303
2019-04-09 00:00:00+00:00,USDC,2,DeFiLlama,260973619.0,334988.0,336091.2629355077
2019-04-10 00:00:00+00:00,USDC,2,DeFiLlama,266158130.0,5184511.0,5201585.879186805
2019-04-11 00:00:00+00:00,USDC,2,DeFiLlama,262734805.0,-3423325.0,-3434599.5243979003
2019-04-12 00:00:00+00:00,USDC,2,DeFiLlama,259043710.0,-3691095.0,-3703251.415358898
2019-04-13 00:00:00+00:00,USDC,2,DeFiLlama,259247873.0,204163.0,204835.39913028717
2019-04-14 00:00:00+00:00,USDC,2,DeFiLlama,259435352.0,187479.0,188096.45172972418
2019-04-15 00:00:00+00:00,USDC,2,DeFiLlama,259446297.0,10945.0,10981.046708714444
2019-04-16 00:00:00+00:00,USDC,2,DeFiLlama,259384911.0,-61386.0,-61588.171192733724
2019-04-17 00:00:00+00:00,USDC,2,DeFiLlama,259299482.0,-85429.0,-85710.35552099561
2019-04-18 00:00:00+00:00,USDC,2,DeFiLlama,255904007.0,-3395475.0,-3406657.7999136215
2019-04-19 00:00:00+00:00,USDC,2,DeFiLlama,252011054.0,-3892953.0,-3905774.218162724
2019-04-20 00:00:00+00:00,USDC,2,DeFiLlama,251997680.0,-13374.0,-13418.046506936096
2019-04-21 00:00:00+00:00,USDC,2,DeFiLlama,251980940.0,-16740.0,-16795.132178489373
2019-04-22 00:00:00+00:00,USDC,2,DeFiLlama,251351720.0,-629220.0,-631292.3012989925
2019-04-23 00:00:00+00:00,USDC,2,DeFiLlama,251735513.0,383793.0,385057.0010353287
2019-04-24 00:00:00+00:00,USDC,2,DeFiLlama,251760339.0,24826.0,24907.762983755754
2019-04-25 00:00:00+00:00,USDC,2,DeFiLlama,252145266.0,384927.0,386194.7350400939
2019-04-26 00:00:00+00:00,USDC,2,DeFiLlama,256155523.0,4010257.0,4023464.5432302156
2019-04-27 00:00:00+00:00,USDC,2,DeFiLlama,261850518.0,5694995.0,5713751.14673426
2019-04-28 00:00:00+00:00,USDC,2,DeFiLlama,291843495.0,29992977.0,30091757.16881305
2019-04-29 00:00:00+00:00,USDC,2,DeFiLlama,291622029.0,-221466.0,-222195.38600432684
2019-04-30 00:00:00+00:00,USDC,2,DeFiLlama,291583036.0,-38993.0,-39121.42120834492
2019-05-01 00:00:00+00:00,USDC,2,DeFiLlama,291684313.0,101277.0,101610.55014515985
2019-05-02 00:00:00+00:00,USDC,2,DeFiLlama,293581232.0,1896919.0,1903166.394256684
2019-05-03 00:00:00+00:00,USDC,2,DeFiLlama,292898324.0,-682908.0,-685157.1187240524
2019-05-04 00:00:00+00:00,USDC,2,DeFiLlama,295462175.0,2563851.0,2572294.8899092143
2019-05-05 00:00:00+00:00,USDC,2,DeFiLlama,298679129.0,3216954.0,3227548.8580075777
2019-05-06 00:00:00+00:00,USDC,2,DeFiLlama,299452303.0,773174.0,775720.4042627383
2019-05-07 00:00:00+00:00,USDC,2,DeFiLlama,301725126.0,2272823.0,2280308.4092019573
2019-05-08 00:00:00+00:00,USDC,2,DeFiLlama,306390030.0,4664904.0,4680267.593908431
2019-05-09 00:00:00+00:00,USDC,2,DeFiLlama,313304893.0,6914863.0,6937636.689338497
2019-05-10 00:00:00+00:00,USDC,2,DeFiLlama,324222002.0,10917109.0,10953063.85322077
2019-05-11 00:00:00+00:00,USDC,2,DeFiLlama,326417357.0,2195355.0,2202585.2768297186
2019-05-12 00:00:00+00:00,USDC,2,DeFiLlama,327108851.0,691494.0,693771.395322195
2019-05-13 00:00:00+00:00,USDC,2,DeFiLlama,327104229.0,-4622.0,-4637.222291662882
2019-05-14 00:00:00+00:00,USDC,2,DeFiLlama,337193310.0,10089081.0,10122308.814797651
2019-05-15 00:00:00+00:00,USDC,2,DeFiLlama,347497236.0,10303926.0,10337861.38289269
2019-05-16 00:00:00+00:00,USDC,2,DeFiLlama,351623870.0,4126634.0,4140224.831827208
2019-05-17 00:00:00+00:00,USDC,2,DeFiLlama,356246056.0,4622186.0,4637408.905096067
2019-05-18 00:00:00+00:00,USDC,2,DeFiLlama,358499847.0,2253791.0,2261213.727090084
2019-05-19 00:00:00+00:00,USDC,2,DeFiLlama,358387825.0,-112022.0,-112390.93811127651
2019-05-20 00:00:00+00:00,USDC,2,DeFiLlama,357670904.0,-716921.0,-719282.1369755926
2019-05-21 00:00:00+00:00,USDC,2,DeFiLlama,357843174.0,172270.0,172837.36137914984
2019-05-22 00:00:00+00:00,USDC,2,DeFiLlama,358435329.0,592155.0,594105.2282023376
2019-05-23 00:00:00+00:00,USDC,2,DeFiLlama,359622478.0,1187149.0,1191058.8071255824
2019-05-24 00:00:00+00:00,USDC,2,DeFiLlama,359550367.0,-72111.0,-72348.49333994699
2019-05-25 00:00:00+00:00,USDC,2,DeFiLlama,359751443.0,201076.0,201738.231857455
2019-05-26 00:00:00+00:00,USDC,2,DeFiLlama,361589566.0,1838123.0,1844176.7552337034
2019-05-27 00:00:00+00:00,USDC,2,DeFiLlama,362106781.0,517215.0,518918.4180596303
2019-05-28 00:00:00+00:00,USDC,2,DeFiLlama,361517167.0,-589614.0,-591555.8598024807
2019-05-29 00:00:00+00:00,USDC,2,DeFiLlama,360258047.0,-1259120.0,-1263266.8387510579
2019-05-30 00:00:00+00:00,USDC,2,DeFiLlama,358843359.0,-1414688.0,-1419347.193704181
2019-05-31 00:00:00+00:00,USDC,2,DeFiLlama,329728608.0,-29114751.0,-29210638.739684515
2019-06-01 00:00:00+00:00,USDC,2,DeFiLlama,332877233.0,3148625.0,3158994.815141428
2019-06-02 00:00:00+00:00,USDC,2,DeFiLlama,333752965.0,875732.0,878616.1724641217
2019-06-03 00:00:00+00:00,USDC,2,DeFiLlama,333715421.0,-37544.0,-37667.64894329531
2019-06-04 00:00:00+00:00,USDC,2,DeFiLlama,334367197.0,651776.0,653922.5865114274
2019-06-05 00:00:00+00:00,USDC,2,DeFiLlama,335078176.0,710979.0,713320.5690797452
2019-06-06 00:00:00+00:00,USDC,2,DeFiLlama,336232230.0,1154054.0,1157854.8121516132
2019-06-07 00:00:00+00:00,USDC,2,DeFiLlama,337533436.0,1301206.0,1305491.4472831604
2019-06-08 00:00:00+00:00,USDC,2,DeFiLlama,337495870.0,-37566.0,-37689.7214340371
2019-06-09 00:00:00+00:00,USDC,2,DeFiLlama,337493404.0,-2466.0,-2474.121628326698
2019-06-10 00:00:00+00:00,USDC,2,DeFiLlama,337510132.0,16728.0,16783.09269558758
2019-06-11 00:00:00+00:00,USDC,2,DeFiLlama,340120879.0,2610747.0,2619345.340843098
2019-06-12 00:00:00+00:00,USDC,2,DeFiLlama,340012661.0,-108218.0,-108574.40971327241
