Date,Aggregate_Crypto_Market_Cap_USD,Aggregate_Crypto_Volume_24H_USD,BTC_Dominance_Percent,ETH_Dominance_Percent,Source_URL,Is_Interpolated,Aggregate_Crypto_Market_Cap_USD_Short_Gap_Filled,Aggregate_Crypto_Volume_24H_USD_Short_Gap_Filled,BTC_Dominance_Percent_Short_Gap_Filled,ETH_Dominance_Percent_Short_Gap_Filled,Log_Aggregate_Crypto_Market_Cap,Log_Market_Cap_Z,BTC_Dominance_Z,ETH_Dominance_Z,Market_Cap_Invalid,Volume_Invalid,BTC_Dominance_Invalid,ETH_Dominance_Invalid
2020-01-01,190906009352.88,68967599558.58,68.3033,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.975047046244367,-2.5629973965753607,1.7726634416923772,,0,0,0,1
2020-01-02,191542043659.12,61537198640.32,68.191,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.978373170603515,-2.5587523596374266,1.7595146664824761,,0,0,0,1
2020-01-03,185801651215.77,67968229449.61,68.1546,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.947945550346777,-2.5975862569834534,1.7552527304393732,,0,0,0,1
2020-01-04,195561663745.56,89683613405.89,68.1903,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.999141582217106,-2.5322462327094213,1.7594327061739539,,0,0,0,1
2020-01-05,197601246408.57,62858900974.31,68.1272,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.009516929975963,-2.5190044745174536,1.7520445697915432,,0,0,0,1
2020-01-06,197779783038.89,67673095532.85,67.9849,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.010420041805602,-2.517851858841686,1.7353832099307314,,0,0,0,1
2020-01-07,208829737313.18,81914860924.1,67.5872,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.064785102896398,-2.4484672936408334,1.688818046075183,,0,0,0,1
2020-01-08,215477982659.48,90640060982.89,68.825,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.09612457263714,-2.4084696290018637,1.8337472887716832,,0,0,0,1
2020-01-09,212579989779.82,96417460157.84,68.8697,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.08258417697498,-2.42575084687997,1.8389810399015365,,0,0,0,1
2020-01-10,208391004804.04,76792347658.35,68.5321,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.06268198276566,-2.4511514454270817,1.7994527539633094,,0,0,0,1
2020-01-11,217142833904.37,94863790145.25,68.3113,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.103821194712065,-2.3986466514227156,1.7736001309326206,,0,0,0,1
2020-01-12,213912161290.96,88206299492.02,68.0386,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.088831306448785,-2.417777815054078,1.741670736455859,,0,0,0,1
2020-01-13,218845911766.87,79886153277.92,67.9123,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.111633719882764,-2.3886757500530957,1.7268827550755328,,0,0,0,1
2020-01-14,217302263269.43,76542192567.0,68.0319,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.104555139568408,-2.3977099386936764,1.740886259217155,,0,0,0,1
2020-01-15,241690318632.41,162337957911.43,66.0767,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.210923068547075,-2.261955607595361,1.5119594089019226,,0,0,0,1
2020-01-16,241800731133.13,144578067793.22,66.2298,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.21137979883275,-2.2613726958566507,1.5298852992370602,,0,0,0,1
2020-01-17,239495173360.02,119393234203.89,66.1773,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.201799100609005,-2.273600265682514,1.5237382760979703,,0,0,0,1
2020-01-18,245136022351.94,137079364761.41,65.9473,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.225079086701598,-2.2438886884211775,1.496808460441002,,0,0,0,1
2020-01-19,244524577534.93,125135420549.4,66.3028,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.222581662424634,-2.2470760792582776,1.5384325885542727,,0,0,0,1
2020-01-20,238885714824.02,122591548910.68,66.275,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.199251093860457,-2.276852213474526,1.5351775934444305,,0,0,0,1
2020-01-21,238430922469.24,96638062390.01,65.948,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.197345472070335,-2.279284303804087,1.4968904207495226,,0,0,0,1
2020-01-22,241570437714.8,88652213131.11,65.7571,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.210426935068433,-2.2625888084969406,1.4745386737542392,,0,0,0,1
2020-01-23,240267938713.9,83729457733.32,65.6642,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.20502054887265,-2.2694888238372317,1.4636613699519248,,0,0,0,1
2020-01-24,231568764821.78,93767603078.63,65.9755,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.168142706631844,-2.3165549541438,1.500110290012856,,0,0,0,1
2020-01-25,232407217157.28,93144055613.84,66.1028,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.171756916335607,-2.3119422421591405,1.5150153575482133,,0,0,0,1
2020-01-26,229601452323.23,74506660153.02,66.1857,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.159610826821424,-2.3274439471682578,1.5247217998002243,,0,0,0,1
2020-01-27,237755757505.3,83531643318.45,65.8236,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.194509754715074,-2.28290344837561,1.4823249030637544,,0,0,0,1
2020-01-28,245557058625.93,106306511528.97,65.9908,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.22679517520433,-2.241698493979762,1.5019017081848192,,0,0,0,1
2020-01-29,256574234368.08,122588027069.85,66.496,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.2706838724265,-2.1856846109289134,1.5610536337061247,,0,0,0,1
2020-01-30,254824602587.36,116180209197.45,66.444,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.26384131244845,-2.1944175735966986,1.5549651536445501,,0,0,0,1
2020-01-31,262023250691.98,122010640093.35,65.9566,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.291699079869232,-2.158863505576258,1.4978973616827833,,0,0,0,1
2020-02-01,257141798147.88,113397823901.3,66.162,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.272893513453074,-2.182864509584361,1.5219468579260074,,0,0,0,1
2020-02-02,259115266400.08,99860408541.86,65.81905,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,1,0,26.280538843658988,-2.173106994343674,1.4817921610583673,,0,0,1,1
2020-02-03,259643454502.83,114681253384.76,65.4761,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.282575197994785,-2.1705080538228834,1.4416374641907272,,0,0,0,1
2020-02-04,259637740495.12,112517394109.32,65.1192,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.282553190620877,-2.170536141201783,1.3998494154604153,,0,0,0,1
2020-02-05,258031287663.73,106538796907.01,64.7499,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.276346684529873,-2.1784573265715848,1.3566094984077262,,0,0,0,1
2020-02-06,272040179475.93,133658671242.94,64.3859,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.329215610994588,-2.110982235000113,1.3139901379766998,,0,0,0,1
2020-02-07,275980858371.69,137155614086.77,64.1799,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.343597346532718,-2.092627239215591,1.2898703900404587,,0,0,0,1
2020-02-08,278843832637.22,128147270077.95,63.9356,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.353917722403516,-2.0794556400646447,1.261266242366557,,0,0,0,1
2020-02-09,281368466963.51,132066970018.91,63.7816,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.362930917648796,-2.067952357982063,1.2432349744918914,,0,0,0,1
2020-02-10,289967404094.29,132255252697.71,63.6231,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.393034353934752,-2.0295322073219877,1.2246768189195898,,0,0,0,1
2020-02-11,283671652202.42,144600230822.82,63.246,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.37108325202891,-2.0575477678834435,1.1805236298576656,,0,0,0,1
2020-02-12,294226229673.34,136829373939.86,63.169,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.407614797065293,-2.010923606747461,1.1715079959203323,,0,0,0,1
2020-02-13,302858654579.49,165489689737.29,62.0509,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.43653204708075,-1.9740173515374118,1.0405939659809593,,0,0,0,1
2020-02-14,301351995936.52,187532603478.89,61.6874,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.43154484017034,-1.980382380401586,0.9980331486274467,,0,0,0,1
2020-02-15,308079263556.73,162518023841.4,60.9996,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.45362293602152,-1.9522047411170722,0.91750129119761,,0,0,0,1
2020-02-16,290967846084.15,168384313779.74,61.9628,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.396478603456746,-2.025136410633234,1.0302786757227906,,0,0,0,1
2020-02-17,288032593679.92,175100800773.61,62.8024,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.386339483178556,-2.038076678480012,1.1285842114862261,,0,0,0,1
2020-02-18,283498176398.9,181054522902.95,62.236,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.370471527638152,-2.058328494144463,1.0622666132770668,,0,0,0,1
2020-02-19,296512753130.03,174269189199.61,62.3883,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.415356066702124,-2.001043646768072,1.0800988346881812,,0,0,0,1
2020-02-20,279069958247.02,161625924473.69,62.8671,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.354728333741242,-2.0784210801085528,1.1361596857166865,,0,0,0,1
2020-02-21,278139908243.86,166435377869.69,62.9577,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.351390091104896,-2.0826815832554355,1.1467676913624316,,0,0,0,1
2020-02-22,281461430066.85,144600262697.81,62.7238,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.363261259390327,-2.06753075231026,1.119381239700845,,0,0,0,1
2020-02-23,280184042427.29,125133541943.89,62.8667,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.358712518575498,-2.073336179496688,1.1361128512546745,,0,0,0,1
2020-02-24,289022567872.44,142014747849.58,62.5778,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.38977061153403,-2.033697627959031,1.1022866610664224,,0,0,0,1
2020-02-25,279557111926.53,160852920418.46,62.9358,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.356472444719785,-2.076195121386533,1.1442035045672678,,0,0,0,1
2020-02-26,267659886323.56,156156127183.39,63.6613,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.312982930609923,-2.131699538502326,1.2291495100417467,,0,0,0,1
2020-02-27,249569511347.98,189988162451.22,64.4957,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.2430033159326,-2.2210125097358175,1.3268461977990254,,0,0,0,1
2020-02-28,250860225333.47,170640350104.12,63.9496,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.24816174978646,-2.214428948844209,1.2629054485369808,,0,0,0,1
2020-02-29,247691279806.4,159056824282.08,63.8706,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.23544896816478,-2.2306539067052973,1.2536556422895881,,0,0,0,1
2020-03-01,245016228835.25,128935991272.48,64.0496,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.224590285441234,-2.2445125314232723,1.2746140640400105,,0,0,0,1
2020-03-02,243559652309.56,129880123881.63,64.0846,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.218627728150704,-2.2521223719492984,1.2787120794660705,,0,0,0,1
2020-03-03,254099538219.92,181440967513.31,63.6857,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.260991909954548,-2.1980541841174035,1.2320064122244858,,0,0,0,1
2020-03-04,251545638677.94,173136422543.39,63.7851,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.25089027593952,-2.2109466093237393,1.2436447760344975,,0,0,0,1
2020-03-05,251430824416.41,136172503420.74,63.7059,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.25043373663023,-2.2115292773247752,1.234371552556098,,0,0,0,1
2020-03-06,259454088291.83,140044426474.29,63.9298,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.281845600168598,-2.1714392185622535,1.2605871426673814,,0,0,0,1
2020-03-07,263364575633.36,140565387465.47,63.2332,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.296805128347675,-2.1523468026339123,1.179024927073277,,0,0,0,1
2020-03-08,256378312657.83,131817966953.13,63.4863,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.269919974397673,-2.186659552031239,1.2086594329114453,,0,0,0,1
2020-03-09,231145558855.08,150783410130.55,64.008,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.166313473936626,-2.318889551266701,1.26974327999075,,0,0,0,1
2020-03-10,227631260801.88,171208491871.64,63.7093,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.150992879511612,-2.3384427856688994,1.2347696454832011,,0,0,0,1
2020-03-11,225342205926.88,140897698295.2,64.0479,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.140885998961224,-2.3513419068775465,1.274415017576459,,0,0,0,1
2020-03-12,223936047902.73,130232893958.16,64.6118,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.134626347604204,-2.359330920023147,1.340439900398043,,0,0,0,1
2020-03-13,142897912556.92,192950889418.95,64.3322,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.685396314056295,-2.932670302477432,1.3077026114515722,,0,0,0,1
2020-03-14,160732124376.88,255120202251.3,63.426,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.803004992492813,-2.7825697258674604,1.2015991377631188,,0,0,0,1
2020-03-15,148748542369.05,123571214236.96,63.5218,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.725523082124475,-2.881457661500605,1.2128159914150207,,0,0,0,1
2020-03-16,152899471729.92,115229711545.42,63.7472,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.753046494871665,-2.8463303207418416,1.2392072107588494,,0,0,0,1
2020-03-17,142633255585.11,148892777188.89,64.2795,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.683542526609383,-2.935036238124298,1.3015321710814756,,0,0,0,1
2020-03-18,149316408512.45,120867394963.16,63.8515,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.729333438416162,-2.8765946132623714,1.2514192967285094,,0,0,0,1
2020-03-19,150971345133.11,119539558479.46,63.6878,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.74035588842284,-2.8625269770670547,1.2322522931500501,,0,0,0,1
2020-03-20,175207095665.5,169463828443.57,64.706,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.889234515002443,-2.672517464235389,1.351469416201897,,0,0,0,1
2020-03-21,173221023662.35,183017751032.82,65.0284,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.87783420944015,-2.687067346618038,1.3892179925836643,,0,0,0,1
2020-03-22,174118493965.9,137524051353.17,64.9257,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.88300190418982,-2.6804719663112317,1.3771932444620532,,0,0,0,1
2020-03-23,163354331068.49,128959423074.93,64.7551,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.819187488682342,-2.7619164710113737,1.3572183464138838,,0,0,0,1
2020-03-24,184665034905.21,147976813767.78,63.9917,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.94180939873317,-2.605417650955504,1.2678347756637567,,0,0,0,1
2020-03-25,186199661159.28,148529407873.94,65.9854,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.95008538202016,-2.5948552513102934,1.5012694429476563,,0,0,0,1
2020-03-26,185509062533.46,136921094622.06,65.9627,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.94636957242837,-2.5995976323124013,1.4986115872284684,,0,0,0,1
2020-03-27,187791438192.16,112475058471.02,65.6494,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.95859781265022,-2.5839910807158253,1.4619284948574771,,0,0,0,1
2020-03-28,179963102773.1,112444370676.35,65.3557,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.91601768223052,-2.6383348775604962,1.4275402911250792,,0,0,0,1
2020-03-29,175761793543.83,117045937077.48,64.8982,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.89239546947588,-2.6684832288761604,1.3739733751987198,,0,0,0,1
2020-03-30,167994375804.33,95417790611.08,64.409,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.847196338434113,-2.726169580953493,1.3166948281578996,,0,0,0,1
2020-03-31,179004620408.42,120067660437.62,65.7528,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.910677454791575,-2.645150456380616,1.474035203287609,,0,0,0,1
2020-04-01,180965099061.58,105966267719.6,65.0457,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.92157002675532,-2.631248579799237,1.3912435830656875,,0,0,0,1
2020-04-02,185907562467.74,126724022166.39,65.4098,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.94851541114623,-2.5968589600209993,1.433874652112219,,0,0,0,1
2020-04-03,190041172057.38,149014324829.18,65.447,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.97050658067076,-2.5687922623092163,1.4382302570793457,,0,0,0,1
2020-04-04,189324175844.15,124769415485.85,65.0947,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.966726598809394,-2.5736165445348913,1.3969808046621728,,0,0,0,1
2020-04-05,192890422623.33,108291293270.43,65.211,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.985388106187106,-2.549799398937786,1.4105979244921956,,0,0,0,1
2020-04-06,190553835278.15,98481971430.27,65.1669,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.973200591474644,-2.565353973737047,1.4054344250553594,,0,0,0,1
2020-04-07,206897708040.81,162766898283.78,64.4748,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.055490344018427,-2.4603299272966237,1.3243990971588926,,0,0,0,1
2020-04-08,203656663262.74,156245172850.22,64.5072,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.03970138969408,-2.48048091597925,1.3281926885818736,,0,0,0,1
2020-04-09,209782873298.31,138057738560.69,63.9607,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.069338896107922,-2.4426554182256925,1.2642051048578178,,0,0,0,1
2020-04-10,208982008814.87,120237473143.53,63.9765,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.065514002980432,-2.4475370194097215,1.2660550661072962,,0,0,0,1
2020-04-11,196193718614.81,149901273918.25,64.1851,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.00236836835014,-2.52812797829483,1.2904792380466164,,0,0,0,1
2020-04-12,195938721149.61,110211851286.12,64.13,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.001067800096738,-2.529787856182682,1.284027790904446,,0,0,0,1
2020-04-13,198521261835.83,123306024032.27,64.149,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.014162043860594,-2.5130760491514756,1.2862524278500223,,0,0,0,1
2020-04-14,195537345136.44,132520511886.96,64.2034,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.99901722184493,-2.53240495027873,1.2926219146836704,,0,0,0,1
2020-04-15,195202053528.77,117625847388.77,64.1724,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.99730103099696,-2.5345952753404295,1.2889922438777306,,0,0,0,1
2020-04-16,189006663543.68,112732530921.27,64.0468,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,25.965048108229414,-2.5757587538279365,1.2742862228059264,,0,0,0,1
2020-04-17,203538405735.91,165320372325.13,63.94,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.03912054999754,-2.48122222499256,1.26178142144869,,0,0,0,1
2020-04-18,203760455786.76,119998416239.09,63.8731,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.04021090449556,-2.4798306368798673,1.2539483576771637,,0,0,0,1
2020-04-19,210091706887.07,127425582377.2,63.3454,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.07080997180066,-2.4407779265928276,1.1921619936676764,,0,0,0,1
2020-04-20,206876648151.5,123894637922.39,63.6524,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.055388549941473,-2.4604598441518206,1.2281074432619774,,0,0,0,1
2020-04-21,198279570171.76,146122415514.6,63.6469,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.012943842312293,-2.51463080478055,1.227463469409311,,0,0,0,1
2020-04-22,198531006715.65,117930065779.02,63.5343,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.014211129991534,-2.513013401933128,1.2142795683528997,,0,0,0,1
2020-04-23,205956894776.33,123280757601.31,63.4761,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.050932735181846,-2.4661466724843764,1.2074651541301367,,0,0,0,1
2020-04-24,213212605910.54,152276653797.72,64.0512,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.08555565465029,-2.421958435313264,1.2748014018880585,,0,0,0,1
2020-04-25,216674137449.86,124186028539.19,63.9016,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.10166039111136,-2.4014044229640557,1.2572853130955273,,0,0,0,1
2020-04-26,218337748656.88,123817805691.79,63.5712,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.109309006565013,-2.391642714856086,1.218600047473517,,0,0,0,1
2020-04-27,221610785841.97,127992990764.74,63.7704,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.124188463207137,-2.3726524919293706,1.2419236095555526,,0,0,0,1
2020-04-28,223396700061.91,135841142068.3,63.952,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.1322149520396,-2.3624085148868383,1.2631864553090537,,0,0,0,1
2020-04-29,225062168283.75,126177308207.73,63.6155,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.139642504469386,-2.3529289431636227,1.2237869641413592,,0,0,0,1
2020-04-30,248445875018.99,207212949734.98,64.958,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.238490851995127,-2.2267716377861513,1.3809751272695308,,0,0,0,1
2020-05-01,243138650002.87,228953952638.95,65.4798,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.216897693713783,-2.25433036518576,1.4420706829643388,,0,0,0,1
2020-05-02,248672837525.42,152203851984.11,65.3807,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.239403963960026,-2.2256062592251236,1.4304674450008374,,0,0,0,1
2020-05-03,252156470811.77,137730159610.57,65.4414,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.253315647689025,-2.2078511770568854,1.4375745746111759,,0,0,0,1
2020-05-04,248947970054.02,158942868105.15,65.7388,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.24050975597051,-2.224194968658892,1.4723959971171854,,0,0,0,1
2020-05-05,248643650991.88,162685103400.49,65.8989,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.23928658786554,-2.225756062961522,1.4911414905375355,,0,0,0,1
2020-05-06,249584132598.12,146222096621.39,66.2141,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.243061900099306,-2.2209377404473636,1.528047046603085,,0,0,0,1
2020-05-07,253224242766.61,160893363131.36,66.9874,,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0,0,0,0,0,26.257541268156857,-2.202458139083937,1.6185897702880117,,0,0,0,1
