Date,Aggregate_Crypto_Market_Cap_USD,Aggregate_Crypto_Volume_24H_USD,BTC_Dominance_Percent,ETH_Dominance_Percent,Source_URL,Is_Interpolated
2020-01-01,190906009352.88,68967599558.58,68.3033,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-02,191542043659.12,61537198640.32,68.191,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-03,185801651215.77,67968229449.61,68.1546,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-04,195561663745.56,89683613405.89,68.1903,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-05,197601246408.57,62858900974.31,68.1272,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-06,197779783038.89,67673095532.85,67.9849,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-07,208829737313.18,81914860924.1,67.5872,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-08,215477982659.48,90640060982.89,68.825,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-09,212579989779.82,96417460157.84,68.8697,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-10,208391004804.04,76792347658.35,68.5321,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-11,217142833904.37,94863790145.25,68.3113,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-12,213912161290.96,88206299492.02,68.0386,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-13,218845911766.87,79886153277.92,67.9123,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-14,217302263269.43,76542192567.0,68.0319,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-15,241690318632.41,162337957911.43,66.0767,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-16,241800731133.13,144578067793.22,66.2298,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-17,239495173360.02,119393234203.89,66.1773,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-18,245136022351.94,137079364761.41,65.9473,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-19,244524577534.93,125135420549.4,66.3028,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-20,238885714824.02,122591548910.68,66.275,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-21,238430922469.24,96638062390.01,65.948,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-22,241570437714.8,88652213131.11,65.7571,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-23,240267938713.9,83729457733.32,65.6642,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-24,231568764821.78,93767603078.63,65.9755,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-25,232407217157.28,93144055613.84,66.1028,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-26,229601452323.23,74506660153.02,66.1857,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-27,237755757505.3,83531643318.45,65.8236,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-28,245557058625.93,106306511528.97,65.9908,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-29,256574234368.08,122588027069.85,66.496,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-30,254824602587.36,116180209197.45,66.444,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-01-31,262023250691.98,122010640093.35,65.9566,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-01,257141798147.88,113397823901.3,66.162,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-02,259115266400.08,99860408541.86,0.0,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-03,259643454502.83,114681253384.76,65.4761,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-04,259637740495.12,112517394109.32,65.1192,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-05,258031287663.73,106538796907.01,64.7499,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-06,272040179475.93,133658671242.94,64.3859,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-07,275980858371.69,137155614086.77,64.1799,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-08,278843832637.22,128147270077.95,63.9356,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-09,281368466963.51,132066970018.91,63.7816,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-10,289967404094.29,132255252697.71,63.6231,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-11,283671652202.42,144600230822.82,63.246,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-12,294226229673.34,136829373939.86,63.169,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-13,302858654579.49,165489689737.29,62.0509,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-14,301351995936.52,187532603478.89,61.6874,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-15,308079263556.73,162518023841.4,60.9996,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-16,290967846084.15,168384313779.74,61.9628,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-17,288032593679.92,175100800773.61,62.8024,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-18,283498176398.9,181054522902.95,62.236,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-19,296512753130.03,174269189199.61,62.3883,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-20,279069958247.02,161625924473.69,62.8671,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-21,278139908243.86,166435377869.69,62.9577,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-22,281461430066.85,144600262697.81,62.7238,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-23,280184042427.29,125133541943.89,62.8667,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-24,289022567872.44,142014747849.58,62.5778,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-25,279557111926.53,160852920418.46,62.9358,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-26,267659886323.56,156156127183.39,63.6613,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-27,249569511347.98,189988162451.22,64.4957,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-28,250860225333.47,170640350104.12,63.9496,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-02-29,247691279806.4,159056824282.08,63.8706,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-01,245016228835.25,128935991272.48,64.0496,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-02,243559652309.56,129880123881.63,64.0846,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-03,254099538219.92,181440967513.31,63.6857,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-04,251545638677.94,173136422543.39,63.7851,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-05,251430824416.41,136172503420.74,63.7059,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-06,259454088291.83,140044426474.29,63.9298,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-07,263364575633.36,140565387465.47,63.2332,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-08,256378312657.83,131817966953.13,63.4863,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-09,231145558855.08,150783410130.55,64.008,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-10,227631260801.88,171208491871.64,63.7093,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-11,225342205926.88,140897698295.2,64.0479,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-12,223936047902.73,130232893958.16,64.6118,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-13,142897912556.92,192950889418.95,64.3322,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-14,160732124376.88,255120202251.3,63.426,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-15,148748542369.05,123571214236.96,63.5218,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-16,152899471729.92,115229711545.42,63.7472,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-17,142633255585.11,148892777188.89,64.2795,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-18,149316408512.45,120867394963.16,63.8515,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-19,150971345133.11,119539558479.46,63.6878,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-20,175207095665.5,169463828443.57,64.706,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-21,173221023662.35,183017751032.82,65.0284,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-22,174118493965.9,137524051353.17,64.9257,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-23,163354331068.49,128959423074.93,64.7551,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-24,184665034905.21,147976813767.78,63.9917,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-25,186199661159.28,148529407873.94,65.9854,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-26,185509062533.46,136921094622.06,65.9627,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-27,187791438192.16,112475058471.02,65.6494,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-28,179963102773.1,112444370676.35,65.3557,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-29,175761793543.83,117045937077.48,64.8982,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-30,167994375804.33,95417790611.08,64.409,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-03-31,179004620408.42,120067660437.62,65.7528,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-01,180965099061.58,105966267719.6,65.0457,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-02,185907562467.74,126724022166.39,65.4098,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-03,190041172057.38,149014324829.18,65.447,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-04,189324175844.15,124769415485.85,65.0947,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-05,192890422623.33,108291293270.43,65.211,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-06,190553835278.15,98481971430.27,65.1669,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-07,206897708040.81,162766898283.78,64.4748,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-08,203656663262.74,156245172850.22,64.5072,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-09,209782873298.31,138057738560.69,63.9607,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-10,208982008814.87,120237473143.53,63.9765,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-11,196193718614.81,149901273918.25,64.1851,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-12,195938721149.61,110211851286.12,64.13,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-13,198521261835.83,123306024032.27,64.149,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-14,195537345136.44,132520511886.96,64.2034,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-15,195202053528.77,117625847388.77,64.1724,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-16,189006663543.68,112732530921.27,64.0468,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-17,203538405735.91,165320372325.13,63.94,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-18,203760455786.76,119998416239.09,63.8731,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-19,210091706887.07,127425582377.2,63.3454,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-20,206876648151.5,123894637922.39,63.6524,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-21,198279570171.76,146122415514.6,63.6469,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-22,198531006715.65,117930065779.02,63.5343,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-23,205956894776.33,123280757601.31,63.4761,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-24,213212605910.54,152276653797.72,64.0512,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-25,216674137449.86,124186028539.19,63.9016,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-26,218337748656.88,123817805691.79,63.5712,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-27,221610785841.97,127992990764.74,63.7704,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-28,223396700061.91,135841142068.3,63.952,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-29,225062168283.75,126177308207.73,63.6155,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-04-30,248445875018.99,207212949734.98,64.958,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-01,243138650002.87,228953952638.95,65.4798,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-02,248672837525.42,152203851984.11,65.3807,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-03,252156470811.77,137730159610.57,65.4414,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-04,248947970054.02,158942868105.15,65.7388,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-05,248643650991.88,162685103400.49,65.8989,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-06,249584132598.12,146222096621.39,66.2141,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-07,253224242766.61,160893363131.36,66.9874,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-08,269024453121.22,192153793723.11,67.9003,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-09,267222497107.86,169523686151.06,67.5105,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-10,262419623119.76,157002189778.36,67.0774,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-11,239905498766.75,207500270575.05,67.111,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-12,235531548194.97,180381091455.61,66.9088,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-13,241577838734.57,136371133740.47,67.0516,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-14,252415621562.45,144038496641.84,67.599,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-15,264661769847.45,174846669894.7,67.7409,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-16,258952934234.05,175747473490.06,66.2322,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-17,261728797382.22,175747473490.06,66.4892,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-18,272773461240.49,175747473490.06,0.0,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-19,265552242186.84,135053104249.5,0.0,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-20,261561632338.35,123941268368.67,0.0,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-21,262083059149.23,120405744864.7,66.6972,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-22,250877075733.58,127145162603.1,66.4426,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-23,255973855249.76,105373246350.02,65.9754,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-24,256076822519.13,93777128666.31,66.0264,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-25,245307463085.45,106687107046.48,65.6724,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-26,250129346422.25,100229270448.08,65.4796,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-27,247898276955.0,94638813909.07,65.5225,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-28,256310023012.92,102051966387.34,65.9059,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-29,265482468347.8,107715047299.13,66.0504,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-30,263503313795.46,104192550380.4,65.8267,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-05-31,273399601030.28,114542187996.57,65.2249,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-01,265879743003.06,100985785037.81,65.4246,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-02,283622394999.81,116574656272.6,65.8572,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-03,269669185656.96,128183531608.65,64.9626,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-04,274151564785.2,88006798254.57,64.7742,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-05,277698210836.31,90069281108.44,64.969,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-06,274096163172.04,84358842355.79,64.7035,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-07,274332683081.12,69886580941.17,64.6942,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-08,277380076894.01,84732651340.62,64.8078,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-09,278096680550.81,72334494642.26,64.8166,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-10,278040733449.28,76337955822.49,64.8101,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-11,280341768033.13,80033826208.76,64.7861,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-12,262936200561.58,104889416078.59,65.0664,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-13,269409716517.27,79566758965.27,64.8098,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-14,269522607497.99,62811020346.84,64.7181,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-15,266035895347.15,63470008834.37,64.9232,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-16,266622801180.69,89917033080.12,65.2329,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-17,269178229660.08,71434478011.97,65.1751,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-18,268500160916.02,69433067011.82,64.9889,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-19,266619579292.93,61269048243.31,64.954,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-20,263460088359.75,66359834343.44,64.8664,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-21,266022682513.16,59369170115.95,64.8134,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-22,264363305114.11,53756780220.55,64.7461,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-23,274231132219.34,73492518369.09,64.8125,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-24,274415084009.52,60809621251.33,64.6293,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-25,265664251280.1,68954772301.42,64.5056,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-26,264249039210.3,60551195454.4,64.5483,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-27,261915394219.36,63599010300.6,64.4938,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-28,256683113723.66,61281854694.23,64.9597,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-29,259040084886.56,52156497097.72,64.8973,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-06-30,261229652828.12,57673660243.69,64.7074,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-01,260320888909.67,53952721893.81,64.7972,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-02,263115754743.22,56936944693.85,64.6054,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-03,260857828462.15,58063186463.91,64.4048,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-04,259448465559.54,48357643864.73,64.4854,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-05,261182291101.76,47020077010.9,64.2307,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-06,260306522652.66,50770212056.16,64.1911,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-07,270192602657.79,73479666925.46,63.58,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-08,269315231661.25,56470274252.87,63.3439,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-09,276880592437.92,79860176009.97,62.7688,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-10,272563372849.37,69877329175.99,62.6314,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-11,272331437056.72,59283788347.95,62.8263,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-12,272534506383.59,49393605468.76,62.4895,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-13,274590327540.7,53578817272.07,62.3843,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-14,272377789266.65,65908835962.42,62.5319,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-15,273330065471.21,63158768374.96,62.3378,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-16,272564922679.2,56672872493.94,62.1933,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-17,269849125577.79,58293541126.99,62.3728,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-18,270503463234.1,49526346320.59,62.3679,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-19,271688028820.17,44970095319.0,62.1405,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-20,273663203342.16,47670540655.03,62.0082,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-21,270807056798.71,49282340770.91,62.3267,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-22,277880541033.02,61362409372.16,62.2143,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-23,284405679305.48,59140376978.83,61.7285,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-24,287777703349.12,69065547787.56,61.4269,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-25,286767769660.61,62829965757.42,61.3495,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-26,294997375792.62,69656804856.76,60.509,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-27,299852311722.38,80198364054.7,60.9377,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-28,323033150312.8,121364853968.81,63.0999,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
2020-07-29,322202500952.51,101283387275.01,62.5121,0.0,https://api.coinmarketcap.com/data-api/v3/global-metrics/quotes/historical,0
