Datetime_UTC,Open,High,Low,Close,Adj Close,Volume
2026-06-11 12:35:00+00:00,62683.8203125,62814.21875,62681.98828125,62734.05859375,62734.05859375,0
2026-06-11 12:40:00+00:00,62723.80859375,62868.30859375,62701.91015625,62855.87890625,62855.87890625,0
2026-06-11 12:45:00+00:00,62821.98046875,62919.30859375,62795.71875,62859.98828125,62859.98828125,0
2026-06-11 12:50:00+00:00,62903.1015625,62969.19140625,62816.01171875,62883.94140625,62883.94140625,0
2026-06-11 12:55:00+00:00,62876.94140625,62970.1015625,62876.94140625,62936.0,62936.0,0
2026-06-11 13:00:00+00:00,62923.3984375,62934.1015625,62831.98046875,62878.0703125,62878.0703125,0
2026-06-11 13:05:00+00:00,62872.91015625,62876.05078125,62818.8515625,62822.2109375,62822.2109375,0
2026-06-11 13:10:00+00:00,62829.328125,62865.71875,62793.23046875,62831.3984375,62831.3984375,0
2026-06-11 13:15:00+00:00,62843.9609375,62935.01953125,62832.05859375,62935.01953125,62935.01953125,0
2026-06-11 13:20:00+00:00,62974.01171875,62974.01171875,62759.21875,62759.21875,62759.21875,0
2026-06-11 13:25:00+00:00,62749.3203125,62778.91015625,62721.5,62746.609375,62746.609375,0
2026-06-11 13:30:00+00:00,62708.640625,62732.9296875,62605.3203125,62700.96875,62700.96875,0
2026-06-11 13:35:00+00:00,62666.3984375,62856.6015625,62666.3984375,62765.4609375,62765.4609375,0
2026-06-11 13:40:00+00:00,62768.0,62882.62109375,62648.359375,62882.62109375,62882.62109375,0
2026-06-11 13:45:00+00:00,62911.87890625,63042.33984375,62876.0,62973.62890625,62973.62890625,0
2026-06-11 13:50:00+00:00,62985.37109375,63190.01171875,62963.2890625,63106.109375,63106.109375,0
2026-06-11 13:55:00+00:00,63095.08984375,63095.08984375,62927.578125,63031.5390625,63031.5390625,0
2026-06-11 14:00:00+00:00,63001.1484375,63007.98828125,62917.98046875,63007.23828125,63007.23828125,0
2026-06-11 14:05:00+00:00,63019.7890625,63019.7890625,62818.8515625,62830.0,62830.0,0
2026-06-11 14:10:00+00:00,62859.66015625,62859.66015625,62707.828125,62734.109375,62734.109375,0
2026-06-11 14:15:00+00:00,62715.21875,62796.19140625,62661.66015625,62733.96875,62733.96875,0
2026-06-11 14:20:00+00:00,62715.19140625,62916.19140625,62715.19140625,62884.78125,62884.78125,0
2026-06-11 14:25:00+00:00,62875.26953125,62962.0,62802.12890625,62949.0390625,62949.0390625,0
2026-06-11 14:30:00+00:00,62941.66015625,62970.55859375,62801.16015625,62850.71875,62850.71875,0
2026-06-11 14:35:00+00:00,62856.51953125,62998.9296875,62836.1015625,62847.171875,62847.171875,0
2026-06-11 14:40:00+00:00,62832.98046875,62888.921875,62778.01953125,62785.23828125,62785.23828125,0
2026-06-11 14:45:00+00:00,62806.28125,62893.05078125,62800.0703125,62836.01171875,62836.01171875,0
2026-06-11 14:50:00+00:00,62833.328125,62923.48046875,62812.30859375,62867.98828125,62867.98828125,0
2026-06-11 14:55:00+00:00,62861.01171875,62861.01171875,62661.83984375,62661.83984375,62661.83984375,0
2026-06-11 15:00:00+00:00,62664.98046875,62696.37109375,62480.0,62641.03125,62641.03125,0
2026-06-11 15:05:00+00:00,62622.109375,62774.87890625,62567.640625,62684.76953125,62684.76953125,0
2026-06-11 15:10:00+00:00,62671.26953125,62762.55859375,62630.44921875,62630.44921875,62630.44921875,0
2026-06-11 15:15:00+00:00,62625.08984375,62691.19921875,62561.359375,62600.51171875,62600.51171875,0
2026-06-11 15:20:00+00:00,62601.05078125,62737.19140625,62601.05078125,62711.390625,62711.390625,0
2026-06-11 15:25:00+00:00,62683.828125,62700.4296875,62630.80078125,62664.98046875,62664.98046875,0
2026-06-11 15:30:00+00:00,62649.28125,62690.08984375,62566.01953125,62673.01953125,62673.01953125,0
2026-06-11 15:35:00+00:00,62684.12109375,62801.9609375,62677.8984375,62763.078125,62763.078125,0
2026-06-11 15:40:00+00:00,62759.4296875,62798.0,62611.41015625,62612.640625,62612.640625,0
2026-06-11 15:45:00+00:00,62629.08984375,62658.6796875,62535.3984375,62564.48828125,62564.48828125,0
2026-06-11 15:50:00+00:00,62559.19140625,62585.0390625,62500.0,62567.609375,62567.609375,0
2026-06-11 15:55:00+00:00,62535.62890625,62680.48828125,62521.671875,62680.48828125,62680.48828125,0
2026-06-11 16:00:00+00:00,62694.0,62737.19140625,62596.5,62613.5390625,62613.5390625,0
2026-06-11 16:05:00+00:00,62621.7109375,62764.21875,62603.78125,62668.12109375,62668.12109375,0
2026-06-11 16:10:00+00:00,62658.69921875,62754.01171875,62658.69921875,62743.48046875,62743.48046875,0
2026-06-11 16:15:00+00:00,62760.73046875,62765.4609375,62704.0,62734.109375,62734.109375,0
2026-06-11 16:20:00+00:00,62745.0,62745.0,62537.41015625,62537.41015625,62537.41015625,0
2026-06-11 16:25:00+00:00,62540.3515625,62586.8203125,62499.51953125,62555.98828125,62555.98828125,0
2026-06-11 16:30:00+00:00,62545.66015625,62653.5390625,62484.859375,62621.03125,62621.03125,0
2026-06-11 16:35:00+00:00,62611.6015625,62741.21875,62601.33984375,62644.98828125,62644.98828125,0
2026-06-11 16:40:00+00:00,62658.69140625,62668.9609375,62561.921875,62582.609375,62582.609375,0
2026-06-11 16:45:00+00:00,62588.94140625,62611.44921875,62531.78125,62542.55859375,62542.55859375,0
2026-06-11 16:50:00+00:00,62554.8203125,62580.0,62503.96875,62545.66015625,62545.66015625,0
