Date,BTC_Adjusted_Close_USD,BTC_Daily_Return,BTC_Daily_Return_Percent
2020-01-01,7200.17431640625,,
2020-01-02,6985.47021484375,-0.029819292162590716,-2.9819292162590716
2020-01-03,7344.88427734375,0.05145166344511276,5.145166344511276
2020-01-04,7410.65673828125,0.008954866877941559,0.8954866877941559
2020-01-05,7411.3173828125,8.914790612779555e-05,0.008914790612779555
2020-01-06,7769.21923828125,0.04829126010697582,4.829126010697582
2020-01-07,8163.6923828125,0.050773846435889336,5.077384643588934
2020-01-08,8079.86279296875,-0.010268587535248286,-1.0268587535248286
2020-01-09,7879.0712890625,-0.024850855645838776,-2.4850855645838776
2020-01-10,8166.55419921875,0.03648690303834745,3.648690303834745
2020-01-11,8037.53759765625,-0.015798168776598898,-1.5798168776598898
2020-01-12,8192.494140625,0.019279106453440997,1.9279106453440997
2020-01-13,8144.1943359375,-0.005895616628883604,-0.5895616628883604
2020-01-14,8827.7646484375,0.08393344808628167,8.393344808628168
2020-01-15,8807.0107421875,-0.002350980919464507,-0.2350980919464507
2020-01-16,8723.7861328125,-0.009449813541879348,-0.9449813541879348
2020-01-17,8929.0380859375,0.02352785247141642,2.352785247141642
2020-01-18,8942.80859375,0.0015422162701026476,0.15422162701026476
2020-01-19,8706.2451171875,-0.026452928527155417,-2.6452928527155417
2020-01-20,8657.642578125,-0.005582491465413786,-0.5582491465413786
2020-01-21,8745.89453125,0.010193531591149663,1.0193531591149663
2020-01-22,8680.8759765625,-0.007434180055016837,-0.7434180055016837
2020-01-23,8406.515625,-0.03160514587505292,-3.160514587505292
2020-01-24,8445.4345703125,0.004629616722148233,0.4629616722148233
2020-01-25,8367.84765625,-0.00918684685986848,-0.918684685986848
2020-01-26,8596.830078125,0.027364554337216074,2.7364554337216074
2020-01-27,8909.8193359375,0.036407519395889265,3.6407519395889265
2020-01-28,9358.58984375,0.05036808165148732,5.036808165148732
2020-01-29,9316.6298828125,-0.004483577295090302,-0.4483577295090302
2020-01-30,9508.9931640625,0.02064730312029206,2.064730312029206
2020-01-31,9350.529296875,-0.016664631518128026,-1.6664631518128026
2020-02-01,9392.875,0.00452869583961979,0.45286958396197896
2020-02-02,9344.365234375,-0.0051645279666768795,-0.516452796667688
2020-02-03,9293.521484375,-0.005441113304621492,-0.5441113304621492
2020-02-04,9180.962890625,-0.012111511652417528,-1.2111511652417528
2020-02-05,9613.423828125,0.047104093835473426,4.710409383547343
2020-02-06,9729.8017578125,0.012105773319493585,1.2105773319493585
2020-02-07,9795.943359375,0.006797836503646293,0.6797836503646293
2020-02-08,9865.119140625,0.007061676319697785,0.7061676319697785
2020-02-09,10116.673828125,0.02549940694219166,2.549940694219166
2020-02-10,9856.611328125,-0.025706324471686526,-2.5706324471686526
2020-02-11,10208.236328125,0.03567402510806805,3.5674025108068053
2020-02-12,10326.0546875,0.011541499979814906,1.1541499979814906
2020-02-13,10214.3798828125,-0.010814856987217514,-1.0814856987217514
2020-02-14,10312.1162109375,0.009568503349817403,0.9568503349817403
2020-02-15,9889.4248046875,-0.0409897830477971,-4.09897830477971
2020-02-16,9934.43359375,0.004551203932625647,0.4551203932625647
2020-02-17,9690.142578125,-0.024590331529186438,-2.4590331529186438
2020-02-18,10141.99609375,0.0466302236506857,4.66302236506857
2020-02-19,9633.38671875,-0.05014884351152826,-5.014884351152826
2020-02-20,9608.4755859375,-0.0025859164113087862,-0.2585916411308786
2020-02-21,9686.44140625,0.008114275736580634,0.8114275736580634
2020-02-22,9663.181640625,-0.002401270461409255,-0.2401270461409255
2020-02-23,9924.515625,0.02704430011708836,2.704430011708836
2020-02-24,9650.1748046875,-0.027642741538078885,-2.7642741538078885
2020-02-25,9341.705078125,-0.031965195740564556,-3.1965195740564556
2020-02-26,8820.5224609375,-0.05579095174048332,-5.579095174048332
2020-02-27,8784.494140625,-0.0040846016176541156,-0.40846016176541156
2020-02-28,8672.455078125,-0.012754184897438958,-1.2754184897438958
2020-02-29,8599.5087890625,-0.008411261679117432,-0.8411261679117432
2020-03-01,8562.4541015625,-0.0043089307085921735,-0.43089307085921735
2020-03-02,8869.669921875,0.03587941221856461,3.587941221856461
2020-03-03,8787.7861328125,-0.009231886844013548,-0.9231886844013548
2020-03-04,8755.24609375,-0.0037028710724991143,-0.37028710724991143
2020-03-05,9078.7626953125,0.03695117168590434,3.695117168590434
2020-03-06,9122.5458984375,0.004822595830994203,0.4822595830994203
2020-03-07,8909.9541015625,-0.02330399860322019,-2.330399860322019
2020-03-08,8108.1162109375,-0.08999349283790192,-8.999349283790192
2020-03-09,7923.64453125,-0.022751484424786028,-2.275148442478603
2020-03-10,7909.7294921875,-0.0017561412564156553,-0.17561412564156553
2020-03-11,7911.43017578125,0.00021501160000858555,0.021501160000858555
2020-03-12,4970.7880859375,-0.37169538560117077,-37.169538560117076
2020-03-13,5563.70703125,0.11928067241286833,11.928067241286833
2020-03-14,5200.3662109375,-0.06530552710121185,-6.530552710121185
2020-03-15,5392.31494140625,0.036910617960911996,3.6910617960911996
2020-03-16,5014.47998046875,-0.07006915676163483,-7.006915676163484
2020-03-17,5225.62939453125,0.04210793838741411,4.210793838741411
2020-03-18,5238.4384765625,0.0024512036855608432,0.24512036855608432
2020-03-19,6191.19287109375,0.18187755736638023,18.187755736638024
2020-03-20,6198.7783203125,0.001225199953657663,0.1225199953657663
2020-03-21,6185.06640625,-0.00221203491300348,-0.221203491300348
2020-03-22,5830.2548828125,-0.05736583896317804,-5.7365838963178035
2020-03-23,6416.31494140625,0.10052048673231173,10.052048673231173
2020-03-24,6734.8037109375,0.04963733427047878,4.963733427047878
2020-03-25,6681.06298828125,-0.007979552925792555,-0.7979552925792555
2020-03-26,6716.4404296875,0.005295181540467819,0.5295181540467819
2020-03-27,6469.79833984375,-0.03672214358569481,-3.672214358569481
2020-03-28,6242.19384765625,-0.035179534234601295,-3.5179534234601295
2020-03-29,5922.04296875,-0.051288198783903005,-5.128819878390301
2020-03-30,6429.841796875,0.08574723804008189,8.574723804008189
2020-03-31,6438.64453125,0.0013690436954885143,0.13690436954885143
2020-04-01,6606.7763671875,0.026112924097839496,2.6112924097839496
2020-04-02,6793.62451171875,0.028281287899985408,2.828128789998541
2020-04-03,6733.38720703125,-0.008866740365705117,-0.8866740365705117
2020-04-04,6867.52734375,0.01992164308903499,1.992164308903499
2020-04-05,6791.12939453125,-0.011124520572645125,-1.1124520572645125
2020-04-06,7271.78125,0.0707764242948763,7.0776424294876294
2020-04-07,7176.41455078125,-0.013114627068677276,-1.3114627068677276
2020-04-08,7334.0986328125,0.02197254365887824,2.197254365887824
2020-04-09,7302.08935546875,-0.004364445986660415,-0.43644459866604146
2020-04-10,6865.4931640625,-0.05979058460566089,-5.979058460566089
2020-04-11,6859.0830078125,-0.0009336774645052337,-0.09336774645052337
2020-04-12,6971.091796875,0.016329994685138294,1.6329994685138294
2020-04-13,6845.03759765625,-0.018082418492216368,-1.8082418492216368
2020-04-14,6842.427734375,-0.0003812781513637953,-0.03812781513637953
2020-04-15,6642.10986328125,-0.029275847531044064,-2.9275847531044064
2020-04-16,7116.80419921875,0.07146740203164859,7.146740203164859
2020-04-17,7096.1845703125,-0.002897315751431484,-0.2897315751431484
2020-04-18,7257.6650390625,0.02275595669052466,2.275595669052466
2020-04-19,7189.4248046875,-0.009402505352301915,-0.9402505352301915
2020-04-20,6881.95849609375,-0.04276646838190479,-4.276646838190478
2020-04-21,6880.3232421875,-0.00023761461322069355,-0.023761461322069355
2020-04-22,7117.20751953125,0.034429236680519004,3.4429236680519004
2020-04-23,7429.724609375,0.043910071328696176,4.391007132869618
2020-04-24,7550.90087890625,0.016309658285092787,1.6309658285092787
2020-04-25,7569.93603515625,0.002520911948821203,0.2520911948821203
2020-04-26,7679.8671875,0.014522071498782596,1.4522071498782596
2020-04-27,7795.60107421875,0.015069777105927384,1.5069777105927384
2020-04-28,7807.05859375,0.001469741643032707,0.1469741643032707
2020-04-29,8801.0380859375,0.1273180520232342,12.731805202323422
2020-04-30,8658.5537109375,-0.01618949646720247,-1.6189496467202469
2020-05-01,8864.7666015625,0.023816089558295506,2.3816089558295506
2020-05-02,8988.5966796875,0.013968791699848548,1.3968791699848548
2020-05-03,8897.46875,-0.010138170944239966,-1.0138170944239966
2020-05-04,8912.654296875,0.0017067266322232655,0.17067266322232655
2020-05-05,9003.0703125,0.010144678859214995,1.0144678859214995
2020-05-06,9268.76171875,0.029511199738283755,2.9511199738283755
2020-05-07,9951.5185546875,0.07366214135771076,7.366214135771076
2020-05-08,9842.666015625,-0.010938284289408906,-1.0938284289408906
2020-05-09,9593.896484375,-0.025274608612654736,-2.5274608612654736
2020-05-10,8756.4306640625,-0.0872915214038874,-8.729152140388742
2020-05-11,8601.7958984375,-0.017659566044374797,-1.7659566044374797
2020-05-12,8804.4775390625,0.023562712138033515,2.3562712138033515
2020-05-13,9269.9873046875,0.05287193516704303,5.287193516704303
2020-05-14,9733.7216796875,0.05002535168149658,5.002535168149658
2020-05-15,9328.197265625,-0.04166180495059313,-4.166180495059313
2020-05-16,9377.013671875,0.005233209039209763,0.5233209039209763
2020-05-17,9670.7392578125,0.03132400103227817,3.132400103227817
2020-05-18,9726.5751953125,0.005773698991511145,0.5773698991511145
2020-05-19,9729.0380859375,0.00025321252090737545,0.025321252090737545
2020-05-20,9522.9814453125,-0.02117954918100662,-2.117954918100662
2020-05-21,9081.76171875,-0.04633209978369557,-4.633209978369557
2020-05-22,9182.5771484375,0.01110086707949609,1.110086707949609
2020-05-23,9209.287109375,0.0029087652089092586,0.29087652089092586
2020-05-24,8790.3681640625,-0.045488748514099786,-4.548874851409979
2020-05-25,8906.9345703125,0.013260696716498988,1.3260696716498988
2020-05-26,8835.052734375,-0.008070322664891605,-0.8070322664891605
2020-05-27,9181.017578125,0.039158209254817056,3.9158209254817056
2020-05-28,9525.7509765625,0.037548495632866885,3.7548495632866885
2020-05-29,9439.1240234375,-0.009093976247976698,-0.9093976247976698
2020-05-30,9700.4140625,0.02768159825145977,2.768159825145977
2020-05-31,9461.05859375,-0.024674768232348376,-2.4674768232348376
2020-06-01,10167.2685546875,0.07464386293982206,7.464386293982206
2020-06-02,9529.8037109375,-0.06269774820259899,-6.269774820259899
2020-06-03,9656.7177734375,0.013317594606312655,1.3317594606312655
2020-06-04,9800.63671875,0.014903505382374727,1.4903505382374727
2020-06-05,9665.533203125,-0.013785177382049874,-1.3785177382049874
2020-06-06,9653.6796875,-0.0012263695520872142,-0.12263695520872142
2020-06-07,9758.8525390625,0.010894586827723485,1.0894586827723485
2020-06-08,9771.4892578125,0.0012948980117710729,0.1294898011771073
2020-06-09,9795.7001953125,0.0024777121338637187,0.24777121338637187
2020-06-10,9870.0947265625,0.007594610876882513,0.7594610876882513
2020-06-11,9321.78125,-0.05555301055894357,-5.555301055894358
2020-06-12,9480.84375,0.01706353064227928,1.7063530642279279
2020-06-13,9475.27734375,-0.0005871213994007585,-0.05871213994007585
2020-06-14,9386.7880859375,-0.009338962291258746,-0.9338962291258746
2020-06-15,9450.7021484375,0.006808938469139436,0.6808938469139436
2020-06-16,9538.0244140625,0.009239764861221245,0.9239764861221245
2020-06-17,9480.2548828125,-0.006056760681470541,-0.6056760681470541
